pub_date,opinion_type_id,opinion_type,qmt_code
8/28/2025,6,未经审计,000532.SZ
8/28/2025,6,未经审计,000539.SZ
8/28/2025,6,未经审计,000544.SZ
8/28/2025,6,未经审计,000555.SZ
8/28/2025,6,未经审计,000558.SZ
8/28/2025,6,未经审计,000591.SZ
8/28/2025,6,未经审计,000598.SZ
8/28/2025,6,未经审计,000631.SZ
8/28/2025,6,未经审计,000632.SZ
8/28/2025,6,未经审计,000681.SZ
8/28/2025,6,未经审计,000688.SZ
8/28/2025,6,未经审计,000691.SZ
8/28/2025,6,未经审计,000697.SZ
8/28/2025,6,未经审计,000712.SZ
8/28/2025,6,未经审计,000719.SZ
8/28/2025,6,未经审计,000738.SZ
8/28/2025,6,未经审计,000755.SZ
8/28/2025,6,未经审计,000757.SZ
8/28/2025,6,未经审计,000833.SZ
8/28/2025,6,未经审计,000850.SZ
8/28/2025,6,未经审计,000858.SZ
8/28/2025,6,未经审计,000890.SZ
8/28/2025,6,未经审计,000893.SZ
8/28/2025,6,未经审计,000910.SZ
8/28/2025,6,未经审计,000919.SZ
8/28/2025,6,未经审计,000927.SZ
8/28/2025,6,未经审计,000953.SZ
8/28/2025,6,未经审计,000981.SZ
8/28/2025,6,未经审计,600019.SH
8/28/2025,6,未经审计,600052.SH
8/28/2025,6,未经审计,600053.SH
8/28/2025,6,未经审计,600056.SH
8/28/2025,6,未经审计,600075.SH
8/28/2025,6,未经审计,600079.SH
8/28/2025,6,未经审计,600081.SH
8/28/2025,6,未经审计,600108.SH
8/28/2025,6,未经审计,600113.SH
8/28/2025,6,未经审计,600121.SH
8/28/2025,6,未经审计,600131.SH
8/28/2025,6,未经审计,600135.SH
8/28/2025,6,未经审计,600148.SH
8/28/2025,6,未经审计,600160.SH
8/28/2025,6,未经审计,600162.SH
8/28/2025,6,未经审计,600163.SH
8/28/2025,6,未经审计,600166.SH
8/28/2025,6,未经审计,600172.SH
8/28/2025,6,未经审计,600176.SH
8/28/2025,6,未经审计,600182.SH
8/28/2025,6,未经审计,600195.SH
8/28/2025,6,未经审计,600197.SH
8/28/2025,6,未经审计,600199.SH
8/28/2025,6,未经审计,600210.SH
8/28/2025,6,未经审计,600218.SH
8/28/2025,6,未经审计,600228.SH
8/28/2025,6,未经审计,600229.SH
8/28/2025,6,未经审计,600231.SH
8/28/2025,6,未经审计,600233.SH
8/28/2025,6,未经审计,600249.SH
8/28/2025,6,未经审计,600265.SH
8/28/2025,6,未经审计,600271.SH
8/28/2025,6,未经审计,600278.SH
8/28/2025,6,未经审计,600319.SH
8/28/2025,6,未经审计,600333.SH
8/28/2025,6,未经审计,600345.SH
8/28/2025,6,未经审计,600353.SH
8/28/2025,6,未经审计,600356.SH
8/28/2025,6,未经审计,600373.SH
8/28/2025,6,未经审计,600381.SH
8/28/2025,6,未经审计,600396.SH
8/28/2025,6,未经审计,600398.SH
8/28/2025,6,未经审计,600403.SH
8/28/2025,6,未经审计,600406.SH
8/28/2025,6,未经审计,600409.SH
8/28/2025,6,未经审计,600421.SH
8/28/2025,6,未经审计,600429.SH
8/28/2025,6,未经审计,600435.SH
8/28/2025,6,未经审计,600467.SH
8/28/2025,6,未经审计,600469.SH
8/28/2025,6,未经审计,600496.SH
8/28/2025,6,未经审计,600500.SH
8/28/2025,6,未经审计,600501.SH
8/28/2025,6,未经审计,600517.SH
8/28/2025,6,未经审计,600536.SH
8/28/2025,6,未经审计,600546.SH
8/28/2025,6,未经审计,600547.SH
8/28/2025,6,未经审计,600557.SH
8/28/2025,6,未经审计,600561.SH
8/28/2025,6,未经审计,600568.SH
8/28/2025,6,未经审计,600572.SH
8/28/2025,6,未经审计,600581.SH
8/28/2025,6,未经审计,600582.SH
8/28/2025,6,未经审计,600595.SH
8/28/2025,6,未经审计,600598.SH
8/28/2025,6,未经审计,600620.SH
8/28/2025,6,未经审计,600637.SH
8/28/2025,6,未经审计,600645.SH
8/28/2025,6,未经审计,600650.SH
8/28/2025,6,未经审计,600651.SH
8/28/2025,6,未经审计,600657.SH
8/28/2025,6,未经审计,600665.SH
8/28/2025,6,未经审计,600671.SH
8/28/2025,6,未经审计,600686.SH
8/28/2025,6,未经审计,600703.SH
8/28/2025,6,未经审计,600707.SH
8/28/2025,6,未经审计,600708.SH
8/28/2025,6,未经审计,600710.SH
8/28/2025,6,未经审计,600718.SH
8/28/2025,6,未经审计,600727.SH
8/28/2025,6,未经审计,600729.SH
8/28/2025,6,未经审计,600736.SH
8/28/2025,6,未经审计,600737.SH
8/28/2025,6,未经审计,600741.SH
8/28/2025,6,未经审计,600754.SH
8/28/2025,6,未经审计,600765.SH
8/28/2025,6,未经审计,600774.SH
8/28/2025,6,未经审计,600780.SH
8/28/2025,6,未经审计,600789.SH
8/28/2025,6,未经审计,600790.SH
8/28/2025,6,未经审计,600803.SH
8/28/2025,6,未经审计,600808.SH
8/28/2025,6,未经审计,600820.SH
8/28/2025,6,未经审计,600821.SH
8/28/2025,6,未经审计,600826.SH
8/28/2025,6,未经审计,600834.SH
8/28/2025,6,未经审计,600838.SH
8/28/2025,6,未经审计,600839.SH
8/28/2025,6,未经审计,600853.SH
8/28/2025,6,未经审计,600861.SH
8/28/2025,6,未经审计,600863.SH
8/28/2025,6,未经审计,600866.SH
8/28/2025,6,未经审计,600872.SH
8/28/2025,6,未经审计,600877.SH
8/28/2025,6,未经审计,600879.SH
8/28/2025,6,未经审计,600893.SH
8/28/2025,6,未经审计,600894.SH
8/28/2025,6,未经审计,600990.SH
8/28/2025,6,未经审计,600997.SH
8/28/2025,6,未经审计,002007.SZ
8/28/2025,6,未经审计,002016.SZ
8/28/2025,6,未经审计,002023.SZ
8/28/2025,6,未经审计,002034.SZ
8/28/2025,6,未经审计,600981.SH
8/28/2025,6,未经审计,600984.SH
8/28/2025,6,未经审计,002039.SZ
8/28/2025,6,未经审计,002041.SZ
8/28/2025,6,未经审计,002046.SZ
8/28/2025,6,未经审计,601001.SH
8/28/2025,6,未经审计,002061.SZ
8/28/2025,6,未经审计,601699.SH
8/28/2025,6,未经审计,600017.SH
8/28/2025,6,未经审计,002077.SZ
8/28/2025,6,未经审计,601666.SH
8/28/2025,6,未经审计,002108.SZ
8/28/2025,6,未经审计,002106.SZ
8/28/2025,6,未经审计,002111.SZ
8/28/2025,6,未经审计,601005.SH
8/28/2025,6,未经审计,300318.SZ
8/28/2025,6,未经审计,002128.SZ
8/28/2025,6,未经审计,601600.SH
8/28/2025,6,未经审计,002153.SZ
8/28/2025,6,未经审计,002151.SZ
8/28/2025,6,未经审计,002171.SZ
8/28/2025,6,未经审计,002183.SZ
8/28/2025,6,未经审计,002182.SZ
8/28/2025,6,未经审计,002207.SZ
8/28/2025,6,未经审计,002222.SZ
8/28/2025,6,未经审计,002235.SZ
8/28/2025,6,未经审计,002243.SZ
8/28/2025,6,未经审计,002239.SZ
8/28/2025,6,未经审计,002248.SZ
8/28/2025,6,未经审计,002258.SZ
8/28/2025,6,未经审计,002273.SZ
8/28/2025,6,未经审计,002284.SZ
8/28/2025,6,未经审计,002278.SZ
8/28/2025,6,未经审计,002281.SZ
8/28/2025,6,未经审计,002365.SZ
8/28/2025,6,未经审计,002350.SZ
8/28/2025,6,未经审计,300001.SZ
8/28/2025,6,未经审计,002328.SZ
8/28/2025,6,未经审计,300071.SZ
8/28/2025,6,未经审计,601877.SH
8/28/2025,6,未经审计,300026.SZ
8/28/2025,6,未经审计,002326.SZ
8/28/2025,6,未经审计,002330.SZ
8/28/2025,6,未经审计,002337.SZ
8/28/2025,6,未经审计,002357.SZ
8/28/2025,6,未经审计,002455.SZ
8/28/2025,6,未经审计,300039.SZ
8/28/2025,6,未经审计,002361.SZ
8/28/2025,6,未经审计,300277.SZ
8/28/2025,6,未经审计,002377.SZ
8/28/2025,6,未经审计,002409.SZ
8/28/2025,6,未经审计,300062.SZ
8/28/2025,6,未经审计,300087.SZ
8/28/2025,6,未经审计,002418.SZ
8/28/2025,6,未经审计,601188.SH
8/28/2025,6,未经审计,601518.SH
8/28/2025,6,未经审计,300070.SZ
8/28/2025,6,未经审计,300076.SZ
8/28/2025,6,未经审计,300084.SZ
8/28/2025,6,未经审计,300238.SZ
8/28/2025,6,未经审计,300086.SZ
8/28/2025,6,未经审计,300081.SZ
8/28/2025,6,未经审计,300088.SZ
8/28/2025,6,未经审计,002453.SZ
8/28/2025,6,未经审计,300094.SZ
8/28/2025,6,未经审计,300245.SZ
8/28/2025,6,未经审计,300100.SZ
8/28/2025,6,未经审计,002484.SZ
8/28/2025,6,未经审计,002476.SZ
8/28/2025,6,未经审计,300305.SZ
8/28/2025,6,未经审计,300106.SZ
8/28/2025,6,未经审计,601098.SH
8/28/2025,6,未经审计,300121.SZ
8/28/2025,6,未经审计,002500.SZ
8/28/2025,6,未经审计,002495.SZ
8/28/2025,6,未经审计,002518.SZ
8/28/2025,6,未经审计,300329.SZ
8/28/2025,6,未经审计,002494.SZ
8/28/2025,6,未经审计,300137.SZ
8/28/2025,6,未经审计,002508.SZ
8/28/2025,6,未经审计,300154.SZ
8/28/2025,6,未经审计,002513.SZ
8/28/2025,6,未经审计,300168.SZ
8/28/2025,6,未经审计,300147.SZ
8/28/2025,6,未经审计,002532.SZ
8/28/2025,6,未经审计,300162.SZ
8/28/2025,6,未经审计,300191.SZ
8/28/2025,6,未经审计,002539.SZ
8/28/2025,6,未经审计,300170.SZ
8/28/2025,6,未经审计,300171.SZ
8/28/2025,6,未经审计,601519.SH
8/28/2025,6,未经审计,601799.SH
8/28/2025,6,未经审计,300182.SZ
8/28/2025,6,未经审计,300340.SZ
8/28/2025,6,未经审计,002558.SZ
8/28/2025,6,未经审计,002559.SZ
8/28/2025,6,未经审计,300220.SZ
8/28/2025,6,未经审计,300345.SZ
8/28/2025,6,未经审计,300189.SZ
8/28/2025,6,未经审计,601992.SH
8/28/2025,6,未经审计,300366.SZ
8/28/2025,6,未经审计,603006.SH
8/28/2025,6,未经审计,601566.SH
8/28/2025,6,未经审计,300207.SZ
8/28/2025,6,未经审计,601208.SH
8/28/2025,6,未经审计,601222.SH
8/28/2025,6,未经审计,002592.SZ
8/28/2025,6,未经审计,300227.SZ
8/28/2025,6,未经审计,300249.SZ
8/28/2025,6,未经审计,300381.SZ
8/28/2025,6,未经审计,601798.SH
8/28/2025,6,未经审计,002626.SZ
8/28/2025,6,未经审计,002603.SZ
8/28/2025,6,未经审计,002620.SZ
8/28/2025,6,未经审计,300256.SZ
8/28/2025,6,未经审计,601636.SH
8/28/2025,6,未经审计,002830.SZ
8/28/2025,6,未经审计,300267.SZ
8/28/2025,6,未经审计,603518.SH
8/28/2025,6,未经审计,300263.SZ
8/28/2025,6,未经审计,002745.SZ
8/28/2025,6,未经审计,002641.SZ
8/28/2025,6,未经审计,300266.SZ
8/28/2025,6,未经审计,601225.SH
8/28/2025,6,未经审计,601555.SH
8/28/2025,6,未经审计,002639.SZ
8/28/2025,6,未经审计,601928.SH
8/28/2025,6,未经审计,002673.SZ
8/28/2025,6,未经审计,300288.SZ
8/28/2025,6,未经审计,300298.SZ
8/28/2025,6,未经审计,002656.SZ
8/28/2025,6,未经审计,300358.SZ
8/28/2025,6,未经审计,300307.SZ
8/28/2025,6,未经审计,603359.SH
8/28/2025,6,未经审计,300301.SZ
8/28/2025,6,未经审计,300296.SZ
8/28/2025,6,未经审计,300300.SZ
8/28/2025,6,未经审计,002659.SZ
8/28/2025,6,未经审计,002696.SZ
8/28/2025,6,未经审计,603366.SH
8/28/2025,6,未经审计,300746.SZ
8/28/2025,6,未经审计,002694.SZ
8/28/2025,6,未经审计,002698.SZ
8/28/2025,6,未经审计,002752.SZ
8/28/2025,6,未经审计,300389.SZ
8/28/2025,6,未经审计,300352.SZ
8/28/2025,6,未经审计,300368.SZ
8/28/2025,6,未经审计,300360.SZ
8/28/2025,6,未经审计,002705.SZ
8/28/2025,6,未经审计,300419.SZ
8/28/2025,6,未经审计,601865.SH
8/28/2025,6,未经审计,002773.SZ
8/28/2025,6,未经审计,300390.SZ
8/28/2025,6,未经审计,603158.SH
8/28/2025,6,未经审计,300527.SZ
8/28/2025,6,未经审计,603389.SH
8/28/2025,6,未经审计,300491.SZ
8/28/2025,6,未经审计,300596.SZ
8/28/2025,6,未经审计,300579.SZ
8/28/2025,6,未经审计,002739.SZ
8/28/2025,6,未经审计,002757.SZ
8/28/2025,6,未经审计,300536.SZ
8/28/2025,6,未经审计,603899.SH
8/28/2025,6,未经审计,300501.SZ
8/28/2025,6,未经审计,603013.SH
8/28/2025,6,未经审计,002791.SZ
8/28/2025,6,未经审计,300398.SZ
8/28/2025,6,未经审计,300384.SZ
8/28/2025,6,未经审计,002771.SZ
8/28/2025,6,未经审计,002818.SZ
8/28/2025,6,未经审计,002729.SZ
8/28/2025,6,未经审计,603703.SH
8/28/2025,6,未经审计,603567.SH
8/28/2025,6,未经审计,603999.SH
8/28/2025,6,未经审计,300469.SZ
8/28/2025,6,未经审计,601985.SH
8/28/2025,6,未经审计,601069.SH
8/28/2025,6,未经审计,002737.SZ
8/28/2025,6,未经审计,300424.SZ
8/28/2025,6,未经审计,300465.SZ
8/28/2025,6,未经审计,601811.SH
8/28/2025,6,未经审计,603667.SH
8/28/2025,6,未经审计,601968.SH
8/28/2025,6,未经审计,603515.SH
8/28/2025,6,未经审计,601500.SH
8/28/2025,6,未经审计,300490.SZ
8/28/2025,6,未经审计,603021.SH
8/28/2025,6,未经审计,603636.SH
8/28/2025,6,未经审计,002819.SZ
8/28/2025,6,未经审计,300432.SZ
8/28/2025,6,未经审计,002793.SZ
8/28/2025,6,未经审计,300462.SZ
8/28/2025,6,未经审计,002979.SZ
8/28/2025,6,未经审计,002795.SZ
8/28/2025,6,未经审计,603718.SH
8/28/2025,6,未经审计,300500.SZ
8/28/2025,6,未经审计,603317.SH
8/28/2025,6,未经审计,601366.SH
8/28/2025,6,未经审计,300518.SZ
8/28/2025,6,未经审计,002797.SZ
8/28/2025,6,未经审计,603367.SH
8/28/2025,6,未经审计,300410.SZ
8/28/2025,6,未经审计,603338.SH
8/28/2025,6,未经审计,300447.SZ
8/28/2025,6,未经审计,300572.SZ
8/28/2025,6,未经审计,300537.SZ
8/28/2025,6,未经审计,603033.SH
8/28/2025,6,未经审计,603036.SH
8/28/2025,6,未经审计,300473.SZ
8/28/2025,6,未经审计,603027.SH
8/28/2025,6,未经审计,603043.SH
8/28/2025,6,未经审计,300525.SZ
8/28/2025,6,未经审计,300545.SZ
8/28/2025,6,未经审计,603300.SH
8/28/2025,6,未经审计,603598.SH
8/28/2025,6,未经审计,603689.SH
8/28/2025,6,未经审计,300573.SZ
8/28/2025,6,未经审计,603858.SH
8/28/2025,6,未经审计,300434.SZ
8/28/2025,6,未经审计,603223.SH
8/28/2025,6,未经审计,300427.SZ
8/28/2025,6,未经审计,603888.SH
8/28/2025,6,未经审计,603416.SH
8/28/2025,6,未经审计,603708.SH
8/28/2025,6,未经审计,603323.SH
8/28/2025,6,未经审计,603797.SH
8/28/2025,6,未经审计,002833.SZ
8/28/2025,6,未经审计,603823.SH
8/28/2025,6,未经审计,603579.SH
8/28/2025,6,未经审计,603177.SH
8/28/2025,6,未经审计,002867.SZ
8/28/2025,6,未经审计,300987.SZ
8/28/2025,6,未经审计,603217.SH
8/28/2025,6,未经审计,603337.SH
8/28/2025,6,未经审计,002849.SZ
8/28/2025,6,未经审计,600996.SH
8/28/2025,6,未经审计,603630.SH
8/28/2025,6,未经审计,603896.SH
8/28/2025,6,未经审计,603768.SH
8/28/2025,6,未经审计,603396.SH
8/28/2025,6,未经审计,300577.SZ
8/28/2025,6,未经审计,300958.SZ
8/28/2025,6,未经审计,300756.SZ
8/28/2025,6,未经审计,603180.SH
8/28/2025,6,未经审计,300629.SZ
8/28/2025,6,未经审计,603200.SH
8/28/2025,6,未经审计,603776.SH
8/28/2025,6,未经审计,002876.SZ
8/28/2025,6,未经审计,002872.SZ
8/28/2025,6,未经审计,603721.SH
8/28/2025,6,未经审计,300675.SZ
8/28/2025,6,未经审计,003025.SZ
8/28/2025,6,未经审计,603856.SH
8/28/2025,6,未经审计,300498.SZ
8/28/2025,6,未经审计,603978.SH
8/28/2025,6,未经审计,603587.SH
8/28/2025,6,未经审计,603619.SH
8/28/2025,6,未经审计,300622.SZ
8/28/2025,6,未经审计,300695.SZ
8/28/2025,6,未经审计,300635.SZ
8/28/2025,6,未经审计,300662.SZ
8/28/2025,6,未经审计,300670.SZ
8/28/2025,6,未经审计,300953.SZ
8/28/2025,6,未经审计,603110.SH
8/28/2025,6,未经审计,300963.SZ
8/28/2025,6,未经审计,603286.SH
8/28/2025,6,未经审计,603329.SH
8/28/2025,6,未经审计,603326.SH
8/28/2025,6,未经审计,603260.SH
8/28/2025,6,未经审计,601949.SH
8/28/2025,6,未经审计,300656.SZ
8/28/2025,6,未经审计,603801.SH
8/28/2025,6,未经审计,002885.SZ
8/28/2025,6,未经审计,300640.SZ
8/28/2025,6,未经审计,603380.SH
8/28/2025,6,未经审计,002881.SZ
8/28/2025,6,未经审计,002898.SZ
8/28/2025,6,未经审计,603305.SH
8/28/2025,6,未经审计,603365.SH
8/28/2025,6,未经审计,603076.SH
8/28/2025,6,未经审计,603659.SH
8/28/2025,6,未经审计,603533.SH
8/28/2025,6,未经审计,603967.SH
8/28/2025,6,未经审计,603709.SH
8/28/2025,6,未经审计,300696.SZ
8/28/2025,6,未经审计,301333.SZ
8/28/2025,6,未经审计,300878.SZ
8/28/2025,6,未经审计,001227.SZ
8/28/2025,6,未经审计,603895.SH
8/28/2025,6,未经审计,603848.SH
8/28/2025,6,未经审计,300726.SZ
8/28/2025,6,未经审计,300707.SZ
8/28/2025,6,未经审计,300827.SZ
8/28/2025,6,未经审计,603607.SH
8/28/2025,6,未经审计,603685.SH
8/28/2025,6,未经审计,603661.SH
8/28/2025,6,未经审计,603356.SH
8/28/2025,6,未经审计,603676.SH
8/28/2025,6,未经审计,002910.SZ
8/28/2025,6,未经审计,603578.SH
8/28/2025,6,未经审计,603590.SH
8/28/2025,6,未经审计,603059.SH
8/28/2025,6,未经审计,603109.SH
8/28/2025,6,未经审计,002916.SZ
8/28/2025,6,未经审计,601200.SH
8/28/2025,6,未经审计,002995.SZ
8/28/2025,6,未经审计,300745.SZ
8/28/2025,6,未经审计,300783.SZ
8/28/2025,6,未经审计,300724.SZ
8/28/2025,6,未经审计,603722.SH
8/28/2025,6,未经审计,300760.SZ
8/28/2025,6,未经审计,603301.SH
8/28/2025,6,未经审计,300771.SZ
8/28/2025,6,未经审计,603773.SH
8/28/2025,6,未经审计,300749.SZ
8/28/2025,6,未经审计,300788.SZ
8/28/2025,6,未经审计,603150.SH
8/28/2025,6,未经审计,603256.SH
8/28/2025,6,未经审计,300899.SZ
8/28/2025,6,未经审计,603681.SH
8/28/2025,6,未经审计,603650.SH
8/28/2025,6,未经审计,002940.SZ
8/28/2025,6,未经审计,300981.SZ
8/28/2025,6,未经审计,300753.SZ
8/28/2025,6,未经审计,603739.SH
8/28/2025,6,未经审计,603192.SH
8/28/2025,6,未经审计,300775.SZ
8/28/2025,6,未经审计,603697.SH
8/28/2025,6,未经审计,301266.SZ
8/28/2025,6,未经审计,603937.SH
8/28/2025,6,未经审计,002946.SZ
8/28/2025,6,未经审计,300780.SZ
8/28/2025,6,未经审计,301591.SZ
8/28/2025,6,未经审计,300772.SZ
8/28/2025,6,未经审计,300736.SZ
8/28/2025,6,未经审计,603045.SH
8/28/2025,6,未经审计,300594.SZ
8/28/2025,6,未经审计,002951.SZ
8/28/2025,6,未经审计,603712.SH
8/28/2025,6,未经审计,002932.SZ
8/28/2025,6,未经审计,300912.SZ
8/28/2025,6,未经审计,601698.SH
8/28/2025,6,未经审计,603687.SH
8/28/2025,6,未经审计,603212.SH
8/28/2025,6,未经审计,603786.SH
8/28/2025,6,未经审计,301168.SZ
8/28/2025,6,未经审计,300851.SZ
8/28/2025,6,未经审计,601615.SH
8/28/2025,6,未经审计,002973.SZ
8/28/2025,6,未经审计,603390.SH
8/28/2025,6,未经审计,002969.SZ
8/28/2025,6,未经审计,603950.SH
8/28/2025,6,未经审计,603290.SH
8/28/2025,6,未经审计,300830.SZ
8/28/2025,6,未经审计,300812.SZ
8/28/2025,6,未经审计,300928.SZ
8/28/2025,6,未经审计,300861.SZ
8/28/2025,6,未经审计,605358.SH
8/28/2025,6,未经审计,603221.SH
8/28/2025,6,未经审计,603439.SH
8/28/2025,6,未经审计,300842.SZ
8/28/2025,6,未经审计,002983.SZ
8/28/2025,6,未经审计,300838.SZ
8/28/2025,6,未经审计,300843.SZ
8/28/2025,6,未经审计,002993.SZ
8/28/2025,6,未经审计,605008.SH
8/28/2025,6,未经审计,605100.SH
8/28/2025,6,未经审计,300852.SZ
8/28/2025,6,未经审计,002998.SZ
8/28/2025,6,未经审计,003021.SZ
8/28/2025,6,未经审计,300978.SZ
8/28/2025,6,未经审计,605222.SH
8/28/2025,6,未经审计,301199.SZ
8/28/2025,6,未经审计,300941.SZ
8/28/2025,6,未经审计,300933.SZ
8/28/2025,6,未经审计,003005.SZ
8/28/2025,6,未经审计,300891.SZ
8/28/2025,6,未经审计,605336.SH
8/28/2025,6,未经审计,605081.SH
8/28/2025,6,未经审计,003028.SZ
8/28/2025,6,未经审计,605268.SH
8/28/2025,6,未经审计,300879.SZ
8/28/2025,6,未经审计,603155.SH
8/28/2025,6,未经审计,300923.SZ
8/28/2025,6,未经审计,003029.SZ
8/28/2025,6,未经审计,003018.SZ
8/28/2025,6,未经审计,300906.SZ
8/28/2025,6,未经审计,605068.SH
8/28/2025,6,未经审计,605018.SH
8/28/2025,6,未经审计,605277.SH
8/28/2025,6,未经审计,605298.SH
8/28/2025,6,未经审计,605286.SH
8/28/2025,6,未经审计,300913.SZ
8/28/2025,6,未经审计,300884.SZ
8/28/2025,6,未经审计,603324.SH
8/28/2025,6,未经审计,300921.SZ
8/28/2025,6,未经审计,605016.SH
8/28/2025,6,未经审计,300950.SZ
8/28/2025,6,未经审计,301024.SZ
8/28/2025,6,未经审计,605089.SH
8/28/2025,6,未经审计,300965.SZ
8/28/2025,6,未经审计,301011.SZ
8/28/2025,6,未经审计,300959.SZ
8/28/2025,6,未经审计,605566.SH
8/28/2025,6,未经审计,603216.SH
8/28/2025,6,未经审计,001215.SZ
8/28/2025,6,未经审计,603511.SH
8/28/2025,6,未经审计,001212.SZ
8/28/2025,6,未经审计,603107.SH
8/28/2025,6,未经审计,300969.SZ
8/28/2025,6,未经审计,301043.SZ
8/28/2025,6,未经审计,300957.SZ
8/28/2025,6,未经审计,300989.SZ
8/28/2025,6,未经审计,301198.SZ
8/28/2025,6,未经审计,301336.SZ
8/28/2025,6,未经审计,301108.SZ
8/28/2025,6,未经审计,301118.SZ
8/28/2025,6,未经审计,301031.SZ
8/28/2025,6,未经审计,301085.SZ
8/28/2025,6,未经审计,301129.SZ
8/28/2025,6,未经审计,301057.SZ
8/28/2025,6,未经审计,301056.SZ
8/28/2025,6,未经审计,301362.SZ
8/28/2025,6,未经审计,301101.SZ
8/28/2025,6,未经审计,301103.SZ
8/28/2025,6,未经审计,301112.SZ
8/28/2025,6,未经审计,605599.SH
8/28/2025,6,未经审计,301063.SZ
8/28/2025,6,未经审计,301228.SZ
8/28/2025,6,未经审计,301123.SZ
8/28/2025,6,未经审计,301086.SZ
8/28/2025,6,未经审计,301117.SZ
8/28/2025,6,未经审计,301189.SZ
8/28/2025,6,未经审计,301207.SZ
8/28/2025,6,未经审计,301109.SZ
8/28/2025,6,未经审计,301216.SZ
8/28/2025,6,未经审计,301122.SZ
8/28/2025,6,未经审计,301268.SZ
8/28/2025,6,未经审计,301279.SZ
8/28/2025,6,未经审计,301366.SZ
8/28/2025,6,未经审计,301367.SZ
8/28/2025,6,未经审计,301236.SZ
8/28/2025,6,未经审计,600927.SH
8/28/2025,6,未经审计,301468.SZ
8/28/2025,6,未经审计,301097.SZ
8/28/2025,6,未经审计,601059.SH
8/28/2025,6,未经审计,301288.SZ
8/28/2025,6,未经审计,301156.SZ
8/28/2025,6,未经审计,301379.SZ
8/28/2025,6,未经审计,301357.SZ
8/28/2025,6,未经审计,301157.SZ
8/28/2025,6,未经审计,301399.SZ
8/28/2025,6,未经审计,301322.SZ
8/28/2025,6,未经审计,301311.SZ
8/28/2025,6,未经审计,301551.SZ
8/28/2025,6,未经审计,603325.SH
8/28/2025,6,未经审计,301332.SZ
8/28/2025,6,未经审计,001323.SZ
8/28/2025,6,未经审计,301115.SZ
8/28/2025,6,未经审计,301105.SZ
8/28/2025,6,未经审计,001222.SZ
8/28/2025,6,未经审计,301337.SZ
8/28/2025,6,未经审计,301315.SZ
8/28/2025,6,未经审计,301246.SZ
8/28/2025,6,未经审计,603211.SH
8/28/2025,6,未经审计,603170.SH
8/28/2025,6,未经审计,301273.SZ
8/28/2025,6,未经审计,301306.SZ
8/28/2025,6,未经审计,301356.SZ
8/28/2025,6,未经审计,301255.SZ
8/28/2025,6,未经审计,301280.SZ
8/28/2025,6,未经审计,301272.SZ
8/28/2025,6,未经审计,301290.SZ
8/28/2025,6,未经审计,001333.SZ
8/28/2025,6,未经审计,301225.SZ
8/28/2025,6,未经审计,603052.SH
8/28/2025,6,未经审计,301353.SZ
8/28/2025,6,未经审计,601022.SH
8/28/2025,6,未经审计,603065.SH
8/28/2025,6,未经审计,603072.SH
8/28/2025,6,未经审计,603281.SH
8/28/2025,6,未经审计,301252.SZ
8/28/2025,6,未经审计,600938.SH
8/28/2025,6,未经审计,301528.SZ
8/28/2025,6,未经审计,301310.SZ
8/28/2025,6,未经审计,301261.SZ
8/28/2025,6,未经审计,301348.SZ
8/28/2025,6,未经审计,301390.SZ
8/28/2025,6,未经审计,301525.SZ
8/28/2025,6,未经审计,601061.SH
8/28/2025,6,未经审计,603282.SH
8/28/2025,6,未经审计,603373.SH
8/28/2025,6,未经审计,301577.SZ
8/28/2025,6,未经审计,301291.SZ
8/28/2025,6,未经审计,301578.SZ
8/28/2025,6,未经审计,001373.SZ
8/28/2025,6,未经审计,301588.SZ
8/28/2025,6,未经审计,301568.SZ
8/28/2025,6,未经审计,301608.SZ
8/28/2025,6,未经审计,001326.SZ
8/28/2025,6,未经审计,301602.SZ
8/28/2025,6,未经审计,301626.SZ
8/28/2025,6,未经审计,301601.SZ
8/28/2025,6,未经审计,301662.SZ
8/28/2025,6,未经审计,001395.SZ
8/28/2025,6,未经审计,301557.SZ
8/28/2025,6,未经审计,301446.SZ
8/28/2025,6,未经审计,301560.SZ
8/28/2025,6,未经审计,603231.SH
8/28/2025,6,未经审计,603124.SH
8/28/2025,6,未经审计,001239.SZ
8/28/2025,6,未经审计,603296.SH
8/28/2025,6,未经审计,001387.SZ
8/28/2025,6,未经审计,603381.SH
8/28/2025,6,未经审计,603210.SH
8/28/2025,6,未经审计,301633.SZ
8/28/2025,6,未经审计,301173.SZ
8/28/2025,6,未经审计,603202.SH
8/28/2025,6,未经审计,603014.SH
8/28/2025,6,未经审计,688288.SH
8/28/2025,6,未经审计,688036.SH
8/28/2025,6,未经审计,688333.SH
8/28/2025,6,未经审计,688258.SH
8/28/2025,6,未经审计,688268.SH
8/28/2025,6,未经审计,688198.SH
8/28/2025,6,未经审计,688122.SH
8/28/2025,6,未经审计,688009.SH
8/28/2025,6,未经审计,688020.SH
8/28/2025,6,未经审计,688058.SH
8/28/2025,6,未经审计,688369.SH
8/28/2025,6,未经审计,688159.SH
8/28/2025,6,未经审计,688310.SH
8/28/2025,6,未经审计,688118.SH
8/28/2025,6,未经审计,688528.SH
8/28/2025,6,未经审计,688222.SH
8/28/2025,6,未经审计,688277.SH
8/28/2025,6,未经审计,688377.SH
8/28/2025,6,未经审计,688558.SH
